Date,Open
06/27/2022,"1,839.60"
06/24/2022,"1,824.20"
06/23/2022,"1,839.70"
06/22/2022,"1,834.90"
06/21/2022,"1,840.60"
06/20/2022,"1,840.60"
06/17/2022,"1,859.30"
06/16/2022,"1,835.80"
06/15/2022,"1,809.70"
06/14/2022,"1,820.90"
06/13/2022,"1,879.00"
06/10/2022,"1,850.40"
06/09/2022,"1,855.10"
06/08/2022,"1,855.00"
06/07/2022,"1,843.50"
06/06/2022,"1,853.70"
06/03/2022,"1,872.60"
06/02/2022,"1,849.90"
06/01/2022,"1,840.00"
05/31/2022,"1,856.50"
05/30/2022,"1,856.50"
05/27/2022,"1,855.10"
05/26/2022,"1,854.50"
05/25/2022,"1,867.60"
05/24/2022,"1,855.40"
05/23/2022,"1,847.40"
05/20/2022,"1,842.70"
05/19/2022,"1,818.30"
05/18/2022,"1,816.20"
05/17/2022,"1,827.20"
05/16/2022,"1,815.00"
05/13/2022,"1,821.00"
05/12/2022,"1,857.90"
05/11/2022,"1,841.50"
05/10/2022,"1,861.90"
05/09/2022,"1,883.60"
05/06/2022,"1,873.10"
05/05/2022,"1,898.40"
05/04/2022,"1,871.90"
05/03/2022,"1,868.70"
05/02/2022,"1,894.50"
04/29/2022,"1,909.20"
04/28/2022,"1,894.80"
04/27/2022,"1,907.40"
04/26/2022,"1,899.80"
04/25/2022,"1,931.90"
04/22/2022,"1,953.10"
04/21/2022,"1,960.00"
04/20/2022,"1,952.70"
04/19/2022,"1,981.20"
04/18/2022,"1,978.50"
04/14/2022,"1,981.60"
04/13/2022,"1,970.50"
04/12/2022,"1,957.40"
04/11/2022,"1,949.60"
04/08/2022,"1,934.30"
04/07/2022,"1,928.10"
04/06/2022,"1,927.60"
04/05/2022,"1,937.30"
04/04/2022,"1,927.10"
04/01/2022,"1,942.40"
03/31/2022,"1,937.30"
03/30/2022,"1,924.00"
03/29/2022,"1,924.30"
03/28/2022,"1,959.10"
03/25/2022,"1,962.30"
03/24/2022,"1,947.40"
03/23/2022,"1,924.00"
03/22/2022,"1,938.70"
03/21/2022,"1,922.70"
03/18/2022,"1,945.70"
03/17/2022,"1,930.60"
03/16/2022,"1,922.70"
03/15/2022,"1,958.80"
03/14/2022,"1,985.60"
03/11/2022,"2,004.10"
03/10/2022,"2,000.20"
03/09/2022,"2,054.80"
03/08/2022,"2,004.30"
03/07/2022,"1,984.30"
03/04/2022,"1,944.30"
03/03/2022,"1,933.00"
03/02/2022,"1,947.20"
03/01/2022,"1,909.00"
02/28/2022,"1,913.00"
02/25/2022,"1,889.20"
02/24/2022,"1,911.90"
02/23/2022,"1,901.20"
02/22/2022,"1,903.50"
02/21/2022,"1,903.50"
02/18/2022,"1,901.40"
02/17/2022,"1,872.00"
02/16/2022,"1,855.50"
02/15/2022,"1,873.80"
02/14/2022,"1,862.20"
02/11/2022,"1,827.00"
02/10/2022,"1,834.00"
02/09/2022,"1,827.00"
02/08/2022,"1,821.50"
02/07/2022,"1,808.00"
02/04/2022,"1,805.40"
02/03/2022,"1,807.40"
02/02/2022,"1,800.80"
02/01/2022,"1,798.90"
01/31/2022,"1,792.80"
01/28/2022,"1,799.60"
01/27/2022,"1,820.30"
01/26/2022,"1,849.40"
01/25/2022,"1,845.20"
01/24/2022,"1,835.30"
01/21/2022,"1,841.60"
01/20/2022,"1,841.30"
01/19/2022,"1,814.00"
01/18/2022,"1,818.70"
01/17/2022,"1,818.70"
01/14/2022,"1,822.90"
01/13/2022,"1,827.80"
01/12/2022,"1,822.50"
01/11/2022,"1,802.20"
01/10/2022,"1,799.70"
01/07/2022,"1,792.60"
01/06/2022,"1,812.30"
01/05/2022,"1,821.90"
01/04/2022,"1,807.90"
01/03/2022,"1,826.80"
12/31/2021,"1,828.50"
12/30/2021,"1,815.30"
12/29/2021,"1,806.60"
12/28/2021,"1,812.10"
12/27/2021,"1,810.20"
12/23/2021,"1,805.60"
12/22/2021,"1,789.40"
12/21/2021,"1,791.40"
12/20/2021,"1,800.20"
12/17/2021,"1,801.50"
12/16/2021,"1,777.90"
12/15/2021,"1,771.90"
12/14/2021,"1,787.60"
12/13/2021,"1,784.20"
12/10/2021,"1,776.30"
12/09/2021,"1,784.30"
12/08/2021,"1,785.10"
12/07/2021,"1,779.50"
12/06/2021,"1,787.70"
12/03/2021,"1,769.40"
12/02/2021,"1,783.80"
12/01/2021,"1,777.40"
11/30/2021,"1,786.90"
11/29/2021,"1,795.20"
11/26/2021,"1,788.40"
11/25/2021,"1,792.30"
11/24/2021,"1,793.40"
11/23/2021,"1,810.40"
11/22/2021,"1,843.00"
11/19/2021,"1,864.20"
11/18/2021,"1,869.80"
11/17/2021,"1,852.70"
11/16/2021,"1,867.00"
11/15/2021,"1,870.10"
11/12/2021,"1,865.90"
11/11/2021,"1,855.50"
11/10/2021,"1,827.80"
11/09/2021,"1,828.30"
11/08/2021,"1,818.50"
11/05/2021,"1,792.90"
11/04/2021,"1,773.00"
11/03/2021,"1,777.00"
11/02/2021,"1,797.10"
11/01/2021,"1,785.50"
10/29/2021,"1,789.30"
10/28/2021,"1,803.60"
10/27/2021,"1,795.00"
10/26/2021,"1,808.70"
10/25/2021,"1,794.20"
10/22/2021,"1,783.70"
10/21/2021,"1,782.50"
10/20/2021,"1,769.40"
10/19/2021,"1,764.80"
10/18/2021,"1,767.50"
10/15/2021,"1,797.30"
10/14/2021,"1,793.60"
10/13/2021,"1,760.40"
10/12/2021,"1,753.60"
10/11/2021,"1,757.40"
10/08/2021,"1,757.00"
10/07/2021,"1,763.80"
10/06/2021,"1,760.50"
10/05/2021,"1,770.80"
10/04/2021,"1,762.60"
10/01/2021,"1,757.20"
09/30/2021,"1,726.00"
09/29/2021,"1,734.00"
09/28/2021,"1,750.00"
09/27/2021,"1,749.20"
09/24/2021,"1,744.90"
09/23/2021,"1,767.30"
09/22/2021,"1,772.60"
09/21/2021,"1,764.00"
09/20/2021,"1,752.20"
09/17/2021,"1,755.30"
09/16/2021,"1,795.40"
09/15/2021,"1,804.10"
09/14/2021,"1,789.50"
09/13/2021,"1,788.30"
09/10/2021,"1,804.20"
09/09/2021,"1,794.10"
09/08/2021,"1,799.00"
09/07/2021,"1,824.00"
09/06/2021,"1,833.50"
09/03/2021,"1,814.50"
09/02/2021,"1,811.00"
09/01/2021,"1,817.10"
08/31/2021,"1,816.90"
08/30/2021,"1,810.00"
08/27/2021,"1,792.00"
08/26/2021,"1,790.50"
08/25/2021,"1,802.60"
08/24/2021,"1,805.20"
08/23/2021,"1,780.10"
08/20/2021,"1,780.30"
08/19/2021,"1,787.40"
08/18/2021,"1,785.90"
08/17/2021,"1,786.80"
08/16/2021,"1,779.50"
08/13/2021,"1,752.70"
08/12/2021,"1,750.60"
08/11/2021,"1,728.10"
08/10/2021,"1,729.70"
08/09/2021,"1,763.00"
08/06/2021,"1,804.00"
08/05/2021,"1,812.20"
08/04/2021,"1,810.80"
08/03/2021,"1,814.10"
08/02/2021,"1,814.60"
07/30/2021,"1,830.30"
07/29/2021,"1,808.20"
07/28/2021,"1,800.20"
07/27/2021,"1,798.60"
07/26/2021,"1,803.40"
07/23/2021,"1,808.30"
07/22/2021,"1,805.30"
07/21/2021,"1,811.20"
07/20/2021,"1,813.30"
07/19/2021,"1,813.60"
07/16/2021,"1,831.50"
07/15/2021,"1,828.60"
07/14/2021,"1,806.70"
07/13/2021,"1,807.60"
07/12/2021,"1,809.00"
07/09/2021,"1,801.00"
07/08/2021,"1,804.80"
07/07/2021,"1,797.10"
07/06/2021,"1,790.70"
07/05/2021,"1,787.50"
07/02/2021,"1,785.50"
07/01/2021,"1,777.50"
06/30/2021,"1,760.00"
06/29/2021,"1,764.50"
06/28/2021,"1,782.00"
06/25/2021,"1,775.70"
06/24/2021,"1,778.20"
06/23/2021,"1,779.10"
06/22/2021,"1,783.20"
06/21/2021,"1,764.30"
06/18/2021,"1,773.90"
06/17/2021,"1,812.30"
06/16/2021,"1,861.00"
06/15/2021,"1,867.80"
06/14/2021,"1,879.60"
06/11/2021,"1,901.90"
06/10/2021,"1,891.40"
06/09/2021,"1,894.40"
06/08/2021,"1,901.60"
06/07/2021,"1,894.30"
06/04/2021,"1,872.70"
06/03/2021,"1,910.50"
06/02/2021,"1,903.00"
06/01/2021,"1,906.80"
05/31/2021,"1,906.80"
05/28/2021,"1,899.80"
05/27/2021,"1,899.30"
05/26/2021,"1,900.50"
05/25/2021,"1,882.50"
05/24/2021,"1,884.30"
05/21/2021,"1,876.60"
05/20/2021,"1,871.10"
05/19/2021,"1,872.20"
05/18/2021,"1,868.30"
05/17/2021,"1,843.00"
05/14/2021,"1,827.60"
05/13/2021,"1,818.20"
05/12/2021,"1,838.50"
05/11/2021,"1,837.80"
05/10/2021,"1,835.30"
05/07/2021,"1,816.20"
05/06/2021,"1,786.60"
05/05/2021,"1,779.90"
05/04/2021,"1,789.40"
05/03/2021,"1,774.80"
04/30/2021,"1,770.70"
04/29/2021,"1,769.40"
04/28/2021,"1,776.40"
04/27/2021,"1,781.10"
04/26/2021,"1,776.10"
04/23/2021,"1,784.00"
04/22/2021,"1,794.50"
04/21/2021,"1,779.10"
04/20/2021,"1,770.50"
04/19/2021,"1,778.80"
04/16/2021,"1,764.80"
04/15/2021,"1,736.60"
04/14/2021,"1,746.40"
04/13/2021,"1,732.20"
04/12/2021,"1,744.50"
04/09/2021,"1,756.50"
04/08/2021,"1,738.60"
04/07/2021,"1,744.40"
04/06/2021,"1,729.20"
04/05/2021,"1,730.00"
04/01/2021,"1,709.00"
03/31/2021,"1,685.90"
03/30/2021,"1,713.00"
03/29/2021,"1,732.50"
03/26/2021,"1,727.40"
03/25/2021,"1,735.00"
03/24/2021,"1,727.60"
03/23/2021,"1,740.40"
03/22/2021,"1,747.80"
03/19/2021,"1,735.20"
03/18/2021,"1,745.50"
03/17/2021,"1,732.00"
03/16/2021,"1,733.70"
03/15/2021,"1,729.30"
03/12/2021,"1,721.30"
03/11/2021,"1,725.60"
03/10/2021,"1,714.30"
03/09/2021,"1,686.90"
03/08/2021,"1,703.90"
03/05/2021,"1,689.20"
03/04/2021,"1,709.50"
03/03/2021,"1,732.40"
03/02/2021,"1,720.20"
03/01/2021,"1,739.00"
02/26/2021,"1,766.80"
02/25/2021,"1,776.90"
02/24/2021,"1,805.00"
02/23/2021,"1,809.30"
02/22/2021,"1,782.00"
02/19/2021,"1,774.60"
02/18/2021,"1,776.00"
02/17/2021,"1,793.10"
02/16/2021,"1,826.00"
02/15/2021,"1,826.00"
02/12/2021,"1,825.40"
02/11/2021,"1,844.30"
02/10/2021,"1,838.30"
02/09/2021,"1,832.40"
02/08/2021,"1,818.10"
02/05/2021,"1,794.30"
02/04/2021,"1,834.50"
02/03/2021,"1,838.50"
02/02/2021,"1,863.60"
02/01/2021,"1,865.00"
01/29/2021,"1,845.60"
01/28/2021,"1,847.20"
01/27/2021,"1,851.20"
01/26/2021,"1,856.00"
01/25/2021,"1,856.40"
01/22/2021,"1,871.20"
01/21/2021,"1,873.00"
01/20/2021,"1,841.70"
01/19/2021,"1,830.60"
01/18/2021,"1,828.80"
01/15/2021,"1,855.00"
01/14/2021,"1,848.10"
01/13/2021,"1,860.00"
01/12/2021,"1,849.30"
01/11/2021,"1,851.20"
01/08/2021,"1,911.20"
01/07/2021,"1,924.20"
01/06/2021,"1,957.40"
01/05/2021,"1,945.50"
01/04/2021,"1,917.80"
12/31/2020,"1,899.80"
12/30/2020,"1,895.60"
12/29/2020,"1,878.00"
12/28/2020,"1,887.00"
12/24/2020,"1,877.30"
12/23/2020,"1,865.60"
12/22/2020,"1,883.00"
12/21/2020,"1,892.90"
12/18/2020,"1,891.30"
12/17/2020,"1,868.40"
12/16/2020,"1,857.70"
12/15/2020,"1,830.50"
12/14/2020,"1,845.00"
12/11/2020,"1,840.00"
12/10/2020,"1,843.00"
12/09/2020,"1,875.40"
12/08/2020,"1,866.10"
12/07/2020,"1,841.10"
12/04/2020,"1,844.70"
12/03/2020,"1,833.90"
12/02/2020,"1,819.10"
12/01/2020,"1,780.30"
11/30/2020,"1,790.80"
11/27/2020,"1,812.10"
11/26/2020,"1,812.10"
11/25/2020,"1,809.80"
11/24/2020,"1,839.00"
11/23/2020,"1,872.90"
11/20/2020,"1,862.90"
11/19/2020,"1,874.80"
11/18/2020,"1,884.50"
11/17/2020,"1,891.20"
11/16/2020,"1,891.50"
11/13/2020,"1,881.50"
11/12/2020,"1,869.00"
11/11/2020,"1,880.50"
11/10/2020,"1,865.20"
11/09/2020,"1,960.00"
11/06/2020,"1,948.10"
11/05/2020,"1,909.80"
11/04/2020,"1,899.30"
11/03/2020,"1,911.60"
11/02/2020,"1,891.00"
10/30/2020,"1,874.80"
10/29/2020,"1,871.60"
10/28/2020,"1,909.80"
10/27/2020,"1,904.40"
10/26/2020,"1,906.00"
10/23/2020,"1,906.50"
10/22/2020,"1,927.40"
10/21/2020,"1,911.60"
10/20/2020,"1,906.40"
10/19/2020,"1,903.20"
10/16/2020,"1,912.70"
10/15/2020,"1,906.00"
10/14/2020,"1,895.40"
10/13/2020,"1,927.30"
10/12/2020,"1,935.00"
10/09/2020,"1,898.40"
10/08/2020,"1,890.60"
10/07/2020,"1,882.60"
10/06/2020,"1,917.80"
10/05/2020,"1,910.90"
10/02/2020,"1,911.00"
10/01/2020,"1,891.20"
09/30/2020,"1,903.20"
09/29/2020,"1,886.40"
09/28/2020,"1,860.40"
09/25/2020,"1,868.00"
09/24/2020,"1,863.50"
09/23/2020,"1,898.00"
09/22/2020,"1,916.20"
09/21/2020,"1,954.80"
09/18/2020,"1,948.20"
09/17/2020,"1,962.50"
09/16/2020,"1,958.90"
09/15/2020,"1,968.00"
09/14/2020,"1,943.40"
09/11/2020,"1,948.20"
09/10/2020,"1,951.30"
09/09/2020,"1,933.60"
09/08/2020,"1,937.40"
09/07/2020,"1,938.00"
09/04/2020,"1,936.20"
09/03/2020,"1,939.20"
09/02/2020,"1,966.30"
09/01/2020,"1,977.40"
08/31/2020,"1,977.70"
08/28/2020,"1,970.80"
08/27/2020,"1,955.50"
08/26/2020,"1,930.50"
08/25/2020,"1,927.80"
08/24/2020,"1,938.90"
08/21/2020,"1,946.70"
08/20/2020,"1,927.50"
08/19/2020,"2,002.60"
08/18/2020,"1,984.90"
08/17/2020,"1,948.20"
08/14/2020,"1,954.50"
08/13/2020,"1,918.10"
08/12/2020,"1,912.70"
08/11/2020,"2,029.00"
08/10/2020,"2,034.50"
08/07/2020,"2,065.10"
08/06/2020,"2,042.60"
08/05/2020,"2,024.70"
08/04/2020,"1,981.70"
08/03/2020,"1,985.20"
07/31/2020,"1,961.00"
07/30/2020,"1,974.30"
07/29/2020,"1,956.00"
07/28/2020,"1,942.00"
07/27/2020,"1,905.00"
07/24/2020,"1,889.60"
07/23/2020,"1,877.50"
07/22/2020,"1,846.00"
07/21/2020,"1,823.60"
07/20/2020,"1,817.30"
07/17/2020,"1,803.10"
07/16/2020,"1,820.40"
07/15/2020,"1,819.00"
07/14/2020,"1,811.50"
07/13/2020,"1,810.60"
07/10/2020,"1,815.50"
07/09/2020,"1,826.50"
07/08/2020,"1,813.60"
07/07/2020,"1,801.90"
07/06/2020,"1,793.70"
07/03/2020,"1,787.90"
07/02/2020,"1,780.00"
07/01/2020,"1,803.30"
06/30/2020,"1,788.10"
06/29/2020,"1,785.90"
06/26/2020,"1,774.80"
06/25/2020,"1,772.30"
06/24/2020,"1,784.40"
06/23/2020,"1,764.90"
06/22/2020,"1,765.80"
06/19/2020,"1,729.80"
06/18/2020,"1,735.50"
06/17/2020,"1,735.30"
06/16/2020,"1,732.30"
06/15/2020,"1,740.70"
06/12/2020,"1,733.60"
06/11/2020,"1,746.60"
06/10/2020,"1,718.90"
06/09/2020,"1,703.90"
06/08/2020,"1,686.70"
06/05/2020,"1,720.80"
06/04/2020,"1,702.80"
06/03/2020,"1,733.70"
06/02/2020,"1,750.30"
06/01/2020,"1,749.80"
05/29/2020,"1,732.70"
05/28/2020,"1,725.00"
05/27/2020,"1,717.20"
05/26/2020,"1,739.80"
05/25/2020,"1,734.80"
05/22/2020,"1,732.20"
05/21/2020,"1,757.40"
05/20/2020,"1,756.20"
05/19/2020,"1,742.90"
05/18/2020,"1,766.90"
05/15/2020,"1,748.20"
05/14/2020,"1,728.40"
05/13/2020,"1,710.00"
05/12/2020,"1,706.20"
05/11/2020,"1,714.20"
05/08/2020,"1,735.80"
05/07/2020,"1,698.40"
05/06/2020,"1,717.20"
05/05/2020,"1,708.30"
05/04/2020,"1,710.90"
05/01/2020,"1,697.10"
04/30/2020,"1,737.70"
04/29/2020,"1,716.30"
04/28/2020,"1,724.40"
04/27/2020,"1,745.00"
04/24/2020,"1,753.00"
04/23/2020,"1,736.50"
04/22/2020,"1,703.10"
04/21/2020,"1,713.30"
04/20/2020,"1,693.00"
04/17/2020,"1,738.50"
04/16/2020,"1,743.50"
04/15/2020,"1,758.10"
04/14/2020,"1,761.50"
04/13/2020,"1,742.30"
04/09/2020,"1,680.50"
04/08/2020,"1,678.70"
04/07/2020,"1,707.10"
04/06/2020,"1,647.70"
04/03/2020,"1,635.30"
04/02/2020,"1,602.40"
04/01/2020,"1,589.40"
03/31/2020,"1,643.40"
03/30/2020,"1,663.40"
03/27/2020,"1,649.90"
03/26/2020,"1,638.80"
03/25/2020,"1,680.00"
03/24/2020,"1,564.60"
03/23/2020,"1,509.40"
03/20/2020,"1,476.10"
03/19/2020,"1,476.90"
03/18/2020,"1,546.10"
03/17/2020,"1,502.50"
03/16/2020,"1,573.60"
03/13/2020,"1,576.90"
03/12/2020,"1,643.00"
03/11/2020,"1,651.70"
03/10/2020,"1,670.70"
03/09/2020,"1,691.00"
03/06/2020,"1,674.20"
03/05/2020,"1,642.70"
03/04/2020,"1,646.50"
03/03/2020,"1,596.20"
03/02/2020,"1,593.80"
02/28/2020,"1,626.10"
02/27/2020,"1,645.30"
02/26/2020,"1,637.30"
02/25/2020,"1,661.80"
02/24/2020,"1,656.00"
02/21/2020,"1,623.60"
02/20/2020,"1,615.00"
02/19/2020,"1,604.80"
02/18/2020,"1,585.10"
02/17/2020,"1,585.10"
02/14/2020,"1,579.00"
02/13/2020,"1,569.80"
02/12/2020,"1,571.20"
02/11/2020,"1,575.50"
02/10/2020,"1,575.80"
02/07/2020,"1,570.70"
02/06/2020,"1,560.00"
02/05/2020,"1,556.10"
02/04/2020,"1,581.50"
02/03/2020,"1,597.80"
01/31/2020,"1,578.40"
01/30/2020,"1,582.40"
01/29/2020,"1,569.00"
01/28/2020,"1,583.90"
01/27/2020,"1,580.90"
01/24/2020,"1,566.00"
01/23/2020,"1,561.80"
01/22/2020,"1,560.90"
01/21/2020,"1,567.00"
01/20/2020,"1,557.30"
01/17/2020,"1,555.70"
01/16/2020,"1,559.90"
01/15/2020,"1,550.30"
01/14/2020,"1,552.10"
01/13/2020,"1,563.70"
01/10/2020,"1,558.20"
01/09/2020,"1,560.10"
01/08/2020,"1,580.60"
01/07/2020,"1,570.20"
01/06/2020,"1,559.10"
01/03/2020,"1,535.20"
01/02/2020,"1,526.00"
12/31/2019,"1,525.10"
12/30/2019,"1,521.60"
12/27/2019,"1,516.50"
12/26/2019,"1,503.90"
12/24/2019,"1,489.80"
12/23/2019,"1,482.40"
12/20/2019,"1,482.70"
12/19/2019,"1,479.40"
12/18/2019,"1,480.40"
12/17/2019,"1,480.60"
12/16/2019,"1,480.00"
12/13/2019,"1,470.80"
12/12/2019,"1,479.20"
12/11/2019,"1,468.50"
12/10/2019,"1,466.30"
12/09/2019,"1,464.10"
12/06/2019,"1,481.00"
12/05/2019,"1,480.00"
12/04/2019,"1,483.20"
12/03/2019,"1,468.00"
12/02/2019,"1,470.30"
11/29/2019,"1,461.20"
11/28/2019,"1,461.20"
11/27/2019,"1,468.30"
11/26/2019,"1,458.80"
11/25/2019,"1,464.10"
11/22/2019,"1,468.90"
11/21/2019,"1,478.70"
11/20/2019,"1,476.70"
11/19/2019,"1,476.40"
11/18/2019,"1,472.80"
11/15/2019,"1,478.50"
11/14/2019,"1,468.00"
11/13/2019,"1,461.30"
11/12/2019,"1,461.00"
11/11/2019,"1,463.40"
11/08/2019,"1,470.30"
11/07/2019,"1,496.40"
11/06/2019,"1,489.70"
11/05/2019,"1,512.70"
11/04/2019,"1,518.30"
11/01/2019,"1,518.80"
10/31/2019,"1,505.80"
10/30/2019,"1,500.20"
10/29/2019,"1,494.30"
10/28/2019,"1,507.40"
10/25/2019,"1,506.40"
10/24/2019,"1,495.10"
10/23/2019,"1,491.10"
10/22/2019,"1,487.50"
10/21/2019,"1,495.60"
10/18/2019,"1,495.60"
10/17/2019,"1,494.20"
10/16/2019,"1,484.80"
10/15/2019,"1,497.70"
10/14/2019,"1,492.00"
10/11/2019,"1,498.30"
10/10/2019,"1,510.80"
10/09/2019,"1,510.90"
10/08/2019,"1,498.70"
10/07/2019,"1,518.60"
10/04/2019,"1,511.60"
10/03/2019,"1,505.60"
10/02/2019,"1,485.40"
10/01/2019,"1,478.00"
09/30/2019,"1,501.70"
09/27/2019,"1,511.80"
09/26/2019,"1,506.00"
09/25/2019,"1,535.40"
09/24/2019,"1,525.40"
09/23/2019,"1,520.00"
09/20/2019,"1,508.80"
09/19/2019,"1,496.30"
09/18/2019,"1,506.20"
09/17/2019,"1,503.60"
09/16/2019,"1,508.40"
09/13/2019,"1,503.30"
09/12/2019,"1,495.10"
09/11/2019,"1,493.50"
09/10/2019,"1,498.80"
09/09/2019,"1,517.00"
09/06/2019,"1,519.10"
09/05/2019,"1,548.60"
09/04/2019,"1,548.00"
09/03/2019,"1,531.90"
09/02/2019,"1,535.20"
08/30/2019,"1,526.20"
08/29/2019,"1,533.70"
08/28/2019,"1,545.60"
08/27/2019,"1,531.00"
08/26/2019,"1,537.50"
08/23/2019,"1,502.30"
08/22/2019,"1,506.80"
08/21/2019,"1,511.60"
08/20/2019,"1,501.10"
08/19/2019,"1,516.90"
08/16/2019,"1,527.90"
08/15/2019,"1,521.10"
08/14/2019,"1,506.60"
08/13/2019,"1,515.40"
08/12/2019,"1,502.90"
08/09/2019,"1,512.40"
08/08/2019,"1,504.90"
08/07/2019,"1,480.00"
08/06/2019,"1,473.90"
08/05/2019,"1,446.30"
08/02/2019,"1,451.20"
08/01/2019,"1,419.20"
07/31/2019,"1,437.60"
07/30/2019,"1,433.40"
07/29/2019,"1,423.20"
07/26/2019,"1,419.30"
07/25/2019,"1,429.50"
07/24/2019,"1,421.30"
07/23/2019,"1,429.60"
07/22/2019,"1,431.80"
07/19/2019,"1,452.70"
07/18/2019,"1,433.30"
07/17/2019,"1,411.60"
07/16/2019,"1,422.50"
07/15/2019,"1,417.50"
07/12/2019,"1,411.20"
07/11/2019,"1,424.10"
07/10/2019,"1,401.20"
07/09/2019,"1,400.80"
07/08/2019,"1,404.30"
07/05/2019,"1,426.50"
07/04/2019,"1,421.60"
07/03/2019,"1,435.00"
07/02/2019,"1,392.20"
07/01/2019,"1,399.60"
06/28/2019,"1,427.60"
06/27/2019,"1,414.90"
06/26/2019,"1,427.20"
06/25/2019,"1,423.40"
06/24/2019,"1,403.90"
06/21/2019,"1,391.20"
06/20/2019,"1,364.50"
06/19/2019,"1,350.40"
06/18/2019,"1,343.90"
06/17/2019,"1,345.50"
06/14/2019,"1,346.50"
06/13/2019,"1,337.80"
06/12/2019,"1,330.60"
06/11/2019,"1,331.80"
06/10/2019,"1,341.20"
06/07/2019,"1,339.70"
06/06/2019,"1,336.10"
06/05/2019,"1,330.20"
06/04/2019,"1,329.70"
06/03/2019,"1,312.50"
05/31/2019,"1,293.20"
05/30/2019,"1,285.10"
05/29/2019,"1,281.80"
05/28/2019,"1,287.20"
05/27/2019,"1,283.50"
05/24/2019,"1,285.90"
05/23/2019,"1,276.80"
05/22/2019,"1,276.10"
05/21/2019,"1,281.20"
05/20/2019,"1,281.60"
05/17/2019,"1,290.10"
05/16/2019,"1,300.10"
05/15/2019,"1,300.10"
05/14/2019,"1,303.40"
05/13/2019,"1,291.10"
05/10/2019,"1,288.20"
05/09/2019,"1,287.10"
05/08/2019,"1,291.10"
05/07/2019,"1,286.80"
05/06/2019,"1,286.10"
05/03/2019,"1,276.10"
05/02/2019,"1,278.00"
05/01/2019,"1,285.00"
04/30/2019,"1,288.60"
04/29/2019,"1,284.50"
04/26/2019,"1,279.10"
04/25/2019,"1,277.90"
04/24/2019,"1,274.40"
04/23/2019,"1,277.00"
04/22/2019,"1,278.00"
04/18/2019,"1,276.20"
04/17/2019,"1,279.50"
04/16/2019,"1,290.80"
04/15/2019,"1,294.00"
04/12/2019,"1,295.80"
04/11/2019,"1,312.40"
04/10/2019,"1,308.20"
04/09/2019,"1,301.60"
04/08/2019,"1,295.80"
04/05/2019,"1,296.50"
04/04/2019,"1,294.40"
04/03/2019,"1,296.90"
04/02/2019,"1,292.20"
04/01/2019,"1,297.20"
03/29/2019,"1,295.00"
03/28/2019,"1,315.00"
03/27/2019,"1,318.70"
03/26/2019,"1,325.20"
03/25/2019,"1,316.20"
03/22/2019,"1,312.30"
03/21/2019,"1,316.00"
03/20/2019,"1,309.00"
03/19/2019,"1,308.20"
03/18/2019,"1,303.00"
03/15/2019,"1,298.10"
03/14/2019,"1,310.00"
03/13/2019,"1,304.00"
03/12/2019,"1,295.90"
03/11/2019,"1,300.90"
03/08/2019,"1,294.30"
03/07/2019,"1,290.90"
03/06/2019,"1,292.70"
03/05/2019,"1,290.20"
03/04/2019,"1,297.60"
03/01/2019,"1,311.10"
02/28/2019,"1,327.80"
02/27/2019,"1,325.00"
02/26/2019,"1,329.90"
02/25/2019,"1,331.90"
02/22/2019,"1,325.80"
02/21/2019,"1,341.70"
02/20/2019,"1,343.90"
02/19/2019,"1,325.00"
02/18/2019,"1,327.90"
02/15/2019,"1,315.50"
02/14/2019,"1,309.60"
02/13/2019,"1,314.30"
02/12/2019,"1,311.60"
02/11/2019,"1,318.10"
02/08/2019,"1,314.30"
02/07/2019,"1,310.90"
02/06/2019,"1,319.40"
02/05/2019,"1,316.80"
02/04/2019,"1,322.60"
02/01/2019,"1,326.00"
01/31/2019,"1,325.40"
01/30/2019,"1,317.00"
01/29/2019,"1,305.00"
01/28/2019,"1,302.20"
01/25/2019,"1,282.40"
01/24/2019,"1,285.30"
01/23/2019,"1,286.50"
01/22/2019,"1,284.50"
01/21/2019,"1,282.40"
01/18/2019,"1,294.80"
01/17/2019,"1,295.80"
01/16/2019,"1,291.90"
01/15/2019,"1,294.30"
01/14/2019,"1,296.40"
01/11/2019,"1,291.00"
01/10/2019,"1,297.30"
01/09/2019,"1,289.10"
01/08/2019,"1,290.40"
01/07/2019,"1,290.20"
01/04/2019,"1,301.00"
01/03/2019,"1,293.50"
01/02/2019,"1,288.10"
12/31/2018,"1,284.00"
12/28/2018,"1,286.10"
12/27/2018,"1,270.10"
12/26/2018,"1,273.50"
12/24/2018,"1,260.70"
12/21/2018,"1,263.50"
12/20/2018,"1,247.00"
12/19/2018,"1,253.50"
12/18/2018,"1,249.70"
12/17/2018,"1,242.80"
12/14/2018,"1,246.20"
12/13/2018,"1,250.70"
12/12/2018,"1,248.30"
12/11/2018,"1,249.80"
12/10/2018,"1,255.60"
12/07/2018,"1,243.10"
12/06/2018,"1,243.00"
12/05/2018,"1,244.60"
12/04/2018,"1,236.30"
12/03/2018,"1,227.80"
11/30/2018,"1,229.90"
11/29/2018,"1,227.10"
11/28/2018,"1,217.70"
11/27/2018,"1,226.90"
11/26/2018,"1,226.60"
11/23/2018,"1,231.30"
11/22/2018,"1,227.80"
11/21/2018,"1,225.70"
11/20/2018,"1,225.30"
11/19/2018,"1,225.70"
11/16/2018,"1,217.30"
11/15/2018,"1,215.40"
