Date,Open
2015-07-06,31.235001
2015-07-07,31.4725
2015-07-08,31.120001
2015-07-09,30.9625
2015-07-10,30.485001
2015-07-13,31.2575
2015-07-14,31.51
2015-07-15,31.43
2015-07-16,31.934999
2015-07-17,32.27
2015-07-20,32.7425
2015-07-21,33.212502
2015-07-22,30.497499
2015-07-23,31.549999
2015-07-24,31.33
2015-07-27,30.772499
2015-07-28,30.844999
2015-07-29,30.7875
2015-07-30,30.58
2015-07-31,30.65
2015-08-03,30.375
2015-08-04,29.355
2015-08-05,28.237499
2015-08-06,28.9925
2015-08-07,28.645
2015-08-10,29.1325
2015-08-11,29.452499
2015-08-12,28.1325
2015-08-13,29.01
2015-08-14,28.58
2015-08-17,29.01
2015-08-18,29.1075
2015-08-19,29.025
2015-08-20,28.52
2015-08-21,27.6075
2015-08-24,23.717501
2015-08-25,27.7775
2015-08-26,26.772499
2015-08-27,28.057501
2015-08-28,28.0425
2015-08-31,28.0075
2015-09-01,27.5375
2015-09-02,27.557501
2015-09-03,28.122499
2015-09-04,27.2425
2015-09-08,27.9375
2015-09-09,28.440001
2015-09-10,27.567499
2015-09-11,27.9475
2015-09-14,29.145
2015-09-15,28.9825
2015-09-16,29.0625
2015-09-17,28.915001
2015-09-18,28.0525
2015-09-21,28.4175
2015-09-22,28.344999
2015-09-23,28.407499
2015-09-24,28.3125
2015-09-25,29.110001
2015-09-28,28.4625
2015-09-29,28.2075
2015-09-30,27.5425
2015-10-01,27.2675
2015-10-02,27.002501
2015-10-05,27.469999
2015-10-06,27.657499
2015-10-07,27.934999
2015-10-08,27.547501
2015-10-09,27.5
2015-10-12,28.182501
2015-10-13,27.705
2015-10-14,27.8225
2015-10-15,27.7325
2015-10-16,27.945
2015-10-19,27.700001
2015-10-20,27.834999
2015-10-21,28.5
2015-10-22,28.5825
2015-10-23,29.174999
2015-10-26,29.52
2015-10-27,28.85
2015-10-28,29.2325
2015-10-29,29.674999
2015-10-30,30.247499
2015-11-02,30.200001
2015-11-03,30.1975
2015-11-04,30.782499
2015-11-05,30.4625
2015-11-06,30.2775
2015-11-09,30.24
2015-11-10,29.225
2015-11-11,29.092501
2015-11-12,29.065001
2015-11-13,28.799999
2015-11-16,27.844999
2015-11-17,28.73
2015-11-18,28.940001
2015-11-19,29.41
2015-11-20,29.799999
2015-11-23,29.817499
2015-11-24,29.3325
2015-11-25,29.8025
2015-11-27,29.5725
2015-11-30,29.497499
2015-12-01,29.6875
2015-12-02,29.334999
2015-12-03,29.137501
2015-12-04,28.8225
2015-12-07,29.745001
2015-12-08,29.379999
2015-12-09,29.41
2015-12-10,29.01
2015-12-11,28.797501
2015-12-14,28.045
2015-12-15,27.985001
2015-12-16,27.7675
2015-12-17,28.004999
2015-12-18,27.227501
2015-12-21,26.82
2015-12-22,26.85
2015-12-23,26.817499
2015-12-24,27.25
2015-12-28,26.897499
2015-12-29,26.74
2015-12-30,27.145
2015-12-31,26.752501
2016-01-04,25.6525
2016-01-05,26.4375
2016-01-06,25.139999
2016-01-07,24.67
2016-01-08,24.637501
2016-01-11,24.7425
2016-01-12,25.137501
2016-01-13,25.08
2016-01-14,24.49
2016-01-15,24.049999
2016-01-19,24.602501
2016-01-20,23.775
2016-01-21,24.264999
2016-01-22,24.657499
2016-01-25,25.379999
2016-01-26,24.9825
2016-01-27,24.01
2016-01-28,23.4475
2016-01-29,23.6975
2016-02-01,24.1175
2016-02-02,23.855
2016-02-03,23.75
2016-02-04,23.965
2016-02-05,24.129999
2016-02-08,23.282499
2016-02-09,23.5725
2016-02-10,23.98
2016-02-11,23.4475
2016-02-12,23.547501
2016-02-16,23.754999
2016-02-17,24.1675
2016-02-18,24.709999
2016-02-19,24.0
2016-02-22,24.077499
2016-02-23,24.1
2016-02-24,23.495001
2016-02-25,24.012501
2016-02-26,24.299999
2016-02-29,24.215
2016-03-01,24.4125
2016-03-02,25.127501
2016-03-03,25.145
2016-03-04,25.592501
2016-03-07,25.5975
2016-03-08,25.195
2016-03-09,25.327499
2016-03-10,25.352501
2016-03-11,25.559999
2016-03-14,25.477501
2016-03-15,25.99
2016-03-16,26.1525
2016-03-17,26.379999
2016-03-18,26.584999
2016-03-21,26.4825
2016-03-22,26.3125
2016-03-23,26.620001
2016-03-24,26.3675
2016-03-28,26.5
2016-03-29,26.2225
2016-03-30,27.1625
2016-03-31,27.43
2016-04-01,27.195
2016-04-04,27.605
2016-04-05,27.377501
2016-04-06,27.557501
2016-04-07,27.487499
2016-04-08,27.227501
2016-04-11,27.2425
2016-04-12,27.334999
2016-04-13,27.700001
2016-04-14,27.905001
2016-04-15,28.0275
2016-04-18,27.2225
2016-04-19,26.969999
2016-04-20,26.66
2016-04-21,26.7325
2016-04-22,26.252501
2016-04-25,26.25
2016-04-26,25.977501
2016-04-27,24.0
2016-04-28,24.4025
2016-04-29,23.497499
2016-05-02,23.4925
2016-05-03,23.549999
2016-05-04,23.799999
2016-05-05,23.5
2016-05-06,23.342501
2016-05-09,23.25
2016-05-10,23.3325
2016-05-11,23.370001
2016-05-12,23.18
2016-05-13,22.5
2016-05-16,23.0975
2016-05-17,23.637501
2016-05-18,23.540001
2016-05-19,23.66
2016-05-20,23.66
2016-05-23,23.967501
2016-05-24,24.305
2016-05-25,24.6675
2016-05-26,24.92
2016-05-27,24.860001
2016-05-31,24.9
2016-06-01,24.754999
2016-06-02,24.4
2016-06-03,24.4475
2016-06-06,24.497499
2016-06-07,24.8125
2016-06-08,24.754999
2016-06-09,24.625
2016-06-10,24.6325
2016-06-13,24.672501
2016-06-14,24.33
2016-06-15,24.455
2016-06-16,24.112499
2016-06-17,24.155001
2016-06-20,24.0
2016-06-21,23.735001
2016-06-22,24.0625
2016-06-23,23.985001
2016-06-24,23.227501
2016-06-27,23.25
2016-06-28,23.225
2016-06-29,23.4925
2016-06-30,23.610001
2016-07-01,23.872499
2016-07-05,23.8475
2016-07-06,23.65
2016-07-07,23.924999
2016-07-08,24.122499
2016-07-11,24.1875
2016-07-12,24.2925
2016-07-13,24.352501
2016-07-14,24.3475
2016-07-15,24.73
2016-07-18,24.674999
2016-07-19,24.889999
2016-07-20,25.0
2016-07-21,24.9575
2016-07-22,24.815001
2016-07-25,24.5625
2016-07-26,24.205
2016-07-27,26.067499
2016-07-28,25.7075
2016-07-29,26.047501
2016-08-01,26.102501
2016-08-02,26.512501
2016-08-03,26.202499
2016-08-04,26.395
2016-08-05,26.567499
2016-08-08,26.879999
2016-08-09,27.057501
2016-08-10,27.1775
2016-08-11,27.129999
2016-08-12,26.945
2016-08-15,27.035
2016-08-16,27.407499
2016-08-17,27.275
2016-08-18,27.307501
2016-08-19,27.192499
2016-08-22,27.215
2016-08-23,27.147499
2016-08-24,27.1425
2016-08-25,26.8475
2016-08-26,26.852501
2016-08-29,26.655001
2016-08-30,26.450001
2016-08-31,26.415001
2016-09-01,26.535
2016-09-02,26.924999
2016-09-06,26.975
2016-09-07,26.9575
2016-09-08,26.8125
2016-09-09,26.16
2016-09-12,25.6625
2016-09-13,26.877501
2016-09-14,27.182501
2016-09-15,28.465
2016-09-16,28.780001
2016-09-19,28.797501
2016-09-20,28.262501
2016-09-21,28.4625
2016-09-22,28.5875
2016-09-23,28.605
2016-09-26,27.91
2016-09-27,28.25
2016-09-28,28.422501
2016-09-29,28.290001
2016-09-30,28.115
2016-10-03,28.1775
2016-10-04,28.264999
2016-10-05,28.35
2016-10-06,28.424999
2016-10-07,28.577499
2016-10-10,28.754999
2016-10-11,29.424999
2016-10-12,29.3375
2016-10-13,29.1975
2016-10-14,29.469999
2016-10-17,29.3325
2016-10-18,29.545
2016-10-19,29.3125
2016-10-20,29.215
2016-10-21,29.202499
2016-10-24,29.275
2016-10-25,29.487499
2016-10-26,28.577499
2016-10-27,28.8475
2016-10-28,28.467501
2016-10-31,28.4125
2016-11-01,28.365
2016-11-02,27.85
2016-11-03,27.745001
2016-11-04,27.1325
2016-11-07,27.52
2016-11-08,27.577499
2016-11-09,27.469999
2016-11-10,27.772499
2016-11-11,26.780001
2016-11-14,26.9275
2016-11-15,26.6425
2016-11-16,26.674999
2016-11-17,27.452499
2016-11-18,27.43
2016-11-21,27.530001
2016-11-22,27.987499
2016-11-23,27.84
2016-11-25,27.782499
2016-11-28,27.8575
2016-11-29,27.695
2016-11-30,27.9
2016-12-01,27.592501
2016-12-02,27.2925
2016-12-05,27.5
2016-12-06,27.375
2016-12-07,27.315001
2016-12-08,27.715
2016-12-09,28.077499
2016-12-12,28.3225
2016-12-13,28.459999
2016-12-14,28.76
2016-12-15,28.844999
2016-12-16,29.1175
2016-12-19,28.950001
2016-12-20,29.184999
2016-12-21,29.200001
2016-12-22,29.0875
2016-12-23,28.897499
2016-12-27,29.129999
